Product_id,SupplierID,Category,SubCategory,Brand,Product_Name,SellingPrice,CostPrice,Profit,LaunchDate,IsActive
P01106,SUP0022,Fashion,Women's Wear,Zara,Zara Women's Wear Max,7374,4741.44,2632.56,2025-06-16,Yes
P01107,SUP0019,Grocery,Rice,India Gate,India Gate Rice Max,505,464.86,40.14,2025-07-11,Yes
P01108,SUP0044,Grocery,Beverages,Sprite,Sprite Beverages Pro,774,662.3,111.7,2021-01-07,Yes
P01109,SUP0034,Electronics,Smartphones,Google,Google Smartphones Max,74968,66679.47,8288.53,2023-05-27,Yes
P01110,SUP0033,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,8909,3916.96,4992.04,2023-11-26,Yes
P01111,SUP0034,Electronics,Smartphones,Google,Google Smartphones Premium,63082,56203.39,6878.61,2021-04-03,Yes
P01112,SUP0021,Fashion,Women's Wear,Zara,Zara Women's Wear Pro,1754,839.65,914.35,2024-12-28,Yes
P01113,SUP0050,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,171203,151296.09,19906.91,2021-04-23,Yes
P01114,SUP0048,Electronics,Televisions,Sony,Sony Televisions Pro,175865,146340.55,29524.45,2020-09-25,Yes
P01115,SUP0050,Electronics,Televisions,Sony,Sony Televisions Pro,55550,44828.59,10721.41,2026-07-04,Yes
P01116,SUP0020,Electronics,Televisions,LG,LG Televisions Elite,88679,75215.58,13463.42,2020-05-15,Yes
P01117,SUP0035,Grocery,Beverages,7UP,7UP Beverages Plus,464,433.03,30.97,2024-09-07,Yes
P01118,SUP0071,Fashion,Footwear,Bata,Bata Footwear Elite,3122,1690.84,1431.16,2024-11-26,Yes
P01119,SUP0044,Grocery,Rice,India Gate,India Gate Rice Max,763,716.26,46.74,2020-07-12,Yes
P01120,SUP0070,Grocery,Beverages,7UP,7UP Beverages Plus,156,133.04,22.96,2025-11-27,Yes
P01121,SUP0037,Fashion,Women's Wear,W,W Women's Wear Premium,14577,9160.08,5416.92,2020-07-31,Yes
P01122,SUP0037,Fashion,Women's Wear,Biba,Biba Women's Wear Max,9526,6058.07,3467.93,2019-05-06,Yes
P01123,SUP0036,Grocery,Beverages,Fanta,Fanta Beverages Standard,1836,1649.17,186.83,2019-06-09,Yes
P01124,SUP0050,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,44501,39969.24,4531.76,2018-09-03,Yes
P01125,SUP0006,Electronics,Laptops,HP,HP Laptops Elite,185261,161659.76,23601.24,2025-12-14,Yes
P01126,SUP0065,Grocery,Rice,Daawat,Daawat Rice Max,1426,1306.36,119.64,2025-03-17,Yes
P01127,SUP0019,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,1411,1287.24,123.76,2019-02-05,Yes
P01128,SUP0018,Fashion,Men's Wear,US Polo,US Polo Men's Wear Plus,3928,1949.29,1978.71,2018-11-30,Yes
P01129,SUP0074,Grocery,Rice,Fortune,Fortune Rice Elite,491,462.66,28.34,2026-05-19,Yes
P01130,SUP0016,Fashion,Footwear,Nike,Nike Footwear Pro,6485,3658.52,2826.48,2024-04-17,Yes
P01131,SUP0034,Electronics,Smartphones,OnePlus,OnePlus Smartphones Elite,142963,128521.6,14441.4,2022-07-05,Yes
P01132,SUP0030,Electronics,Televisions,Samsung,Samsung Televisions Premium,101761,82936.79,18824.21,2018-08-18,Yes
P01133,SUP0021,Fashion,Footwear,Skechers,Skechers Footwear Premium,2469,1292.14,1176.86,2024-06-24,Yes
P01134,SUP0020,Electronics,Laptops,Asus,Asus Laptops Plus,117500,99123.25,18376.75,2024-01-08,Yes
P01135,SUP0076,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Standard,1403,1331.55,71.45,2024-02-29,Yes
P01136,SUP0070,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,1760,1665.2,94.8,2018-10-19,Yes
P01137,SUP0074,Grocery,Rice,Daawat,Daawat Rice Standard,205,191.05,13.95,2026-07-21,Yes
P01138,SUP0020,Electronics,Smartphones,Apple,Apple Smartphones Standard,42907,36271.27,6635.73,2019-10-04,Yes
P01139,SUP0067,Fashion,Women's Wear,Biba,Biba Women's Wear Pro,13702,7610.14,6091.86,2019-08-19,Yes
P01140,SUP0038,Grocery,Rice,India Gate,India Gate Rice Plus,1245,1146.31,98.69,2020-01-27,Yes
P01141,SUP0079,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Premium,1469,1264.59,204.41,2021-11-03,Yes
P01142,SUP0019,Grocery,Rice,Fortune,Fortune Rice Elite,517,462.39,54.61,2022-04-15,Yes
P01143,SUP0017,Electronics,Televisions,Samsung,Samsung Televisions Plus,8240,7206.42,1033.58,2019-02-05,Yes
P01144,SUP0069,Fashion,Men's Wear,Levi's,Levi's Men's Wear Max,12167,5368.29,6798.71,2024-03-03,Yes
P01145,SUP0043,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,300,263.63,36.37,2024-08-03,Yes
P01146,SUP0062,Electronics,Smartphones,Google,Google Smartphones Max,34413,27573.67,6839.33,2023-02-16,Yes
P01147,SUP0036,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Standard,184,165.46,18.54,2022-04-07,Yes
P01148,SUP0006,Electronics,Laptops,Acer,Acer Laptops Plus,108971,97185.55,11785.45,2023-01-17,Yes
P01149,SUP0073,Electronics,Smartphones,Samsung,Samsung Smartphones Pro,123642,102541.8,21100.2,2024-03-21,Yes
P01150,SUP0075,Fashion,Footwear,Skechers,Skechers Footwear Max,524,316.1,207.9,2024-02-01,Yes
P01151,SUP0048,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,126979,105885.99,21093.01,2022-09-16,Yes
P01152,SUP0046,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,1491,1308.2,182.8,2019-01-01,Yes
P01153,SUP0041,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,391,157.47,233.53,2020-04-26,Yes
P01154,SUP0052,Grocery,Beverages,Fanta,Fanta Beverages Elite,657,602.35,54.65,2020-03-06,Yes
P01155,SUP0065,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,159,144.04,14.96,2024-10-11,Yes
P01156,SUP0050,Electronics,Laptops,HP,HP Laptops Pro,11353,9113.15,2239.85,2023-09-20,Yes
P01157,SUP0047,Electronics,Televisions,Sony,Sony Televisions Max,20485,18410.27,2074.73,2025-09-24,Yes
P01158,SUP0023,Grocery,Beverages,7UP,7UP Beverages Standard,1272,1148.79,123.21,2023-09-10,Yes
P01159,SUP0049,Fashion,Women's Wear,Zara,Zara Women's Wear Pro,1505,885.1,619.9,2019-04-04,Yes
P01160,SUP0022,Fashion,Footwear,Nike,Nike Footwear Premium,12260,6174.16,6085.84,2023-05-18,Yes
P01161,SUP0005,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,6433,4111.69,2321.31,2024-07-29,Yes
P01162,SUP0077,Electronics,Televisions,Samsung,Samsung Televisions Premium,184607,159918.64,24688.36,2021-10-01,Yes
P01163,SUP0078,Electronics,Televisions,LG,LG Televisions Plus,47428,39757.21,7670.79,2020-02-14,Yes
P01164,SUP0004,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,137710,117688.38,20021.62,2019-09-11,Yes
P01165,SUP0011,Grocery,Rice,India Gate,India Gate Rice Standard,1256,1186.98,69.02,2021-11-20,Yes
P01166,SUP0047,Electronics,Smartphones,OnePlus,OnePlus Smartphones Premium,57388,49707.9,7680.1,2026-04-08,Yes
P01167,SUP0060,Electronics,Laptops,HP,HP Laptops Max,10550,9215.22,1334.78,2024-12-24,Yes
P01168,SUP0005,Fashion,Footwear,Adidas,Adidas Footwear Premium,9881,5927.83,3953.17,2022-04-12,Yes
P01169,SUP0067,Fashion,Footwear,Nike,Nike Footwear Standard,12084,6859.56,5224.44,2018-12-26,Yes
P01170,SUP0012,Electronics,Smartphones,Samsung,Samsung Smartphones Premium,90572,72585.58,17986.42,2020-01-30,Yes
P01171,SUP0070,Grocery,Rice,India Gate,India Gate Rice Plus,86,73.44,12.56,2020-04-17,Yes
P01172,SUP0074,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,1888,1686.07,201.93,2019-12-31,Yes
P01173,SUP0003,Electronics,Smartphones,Google,Google Smartphones Premium,60711,49870.76,10840.24,2023-12-07,Yes
P01174,SUP0055,Fashion,Footwear,Bata,Bata Footwear Plus,11958,6346.59,5611.41,2018-08-16,Yes
P01175,SUP0058,Fashion,Men's Wear,US Polo,US Polo Men's Wear Elite,1526,809.3,716.7,2021-05-23,Yes
P01176,SUP0007,Grocery,Beverages,7UP,7UP Beverages Max,970,863.4,106.6,2024-09-08,Yes
P01177,SUP0038,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Elite,745,639.66,105.34,2026-07-08,Yes
P01178,SUP0015,Grocery,Beverages,Pepsi,Pepsi Beverages Premium,1332,1231.63,100.37,2020-01-13,Yes
P01179,SUP0050,Electronics,Televisions,LG,LG Televisions Pro,133183,111179.89,22003.11,2022-03-28,Yes
P01180,SUP0005,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Elite,418,234.79,183.21,2020-11-06,Yes
P01181,SUP0051,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,1022,926.02,95.98,2019-04-11,Yes
P01182,SUP0071,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Standard,11321,7413.37,3907.63,2022-12-05,Yes
P01183,SUP0033,Fashion,Footwear,Nike,Nike Footwear Max,9549,5966.45,3582.55,2026-06-23,Yes
P01184,SUP0020,Electronics,Laptops,Acer,Acer Laptops Pro,96767,83705.6,13061.4,2025-06-19,Yes
P01185,SUP0033,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Standard,3025,1858.16,1166.84,2022-07-16,Yes
P01186,SUP0043,Grocery,Beverages,7UP,7UP Beverages Max,1822,1558.87,263.13,2020-03-09,Yes
P01187,SUP0026,Electronics,Smartphones,Motorola,Motorola Smartphones Max,1434,1171.0,263.0,2022-11-06,Yes
P01188,SUP0054,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Premium,1987,807.77,1179.23,2022-06-04,Yes
P01189,SUP0007,Grocery,Beverages,Sprite,Sprite Beverages Premium,1348,1240.49,107.51,2024-05-11,Yes
P01190,SUP0079,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,328,287.07,40.93,2021-09-20,Yes
P01191,SUP0002,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,14765,10208.31,4556.69,2023-11-10,Yes
P01192,SUP0067,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,9964,5093.06,4870.94,2023-12-09,Yes
P01193,SUP0045,Fashion,Footwear,Skechers,Skechers Footwear Plus,14203,7459.68,6743.32,2025-09-15,Yes
P01194,SUP0053,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,5365,3627.79,1737.21,2021-05-24,Yes
P01195,SUP0004,Electronics,Laptops,Acer,Acer Laptops Pro,51222,45114.28,6107.72,2022-12-26,Yes
P01196,SUP0017,Electronics,Televisions,LG,LG Televisions Standard,111613,98885.68,12727.32,2022-09-08,Yes
P01197,SUP0020,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,144078,129521.82,14556.18,2021-01-08,Yes
P01198,SUP0017,Electronics,Smartphones,Samsung,Samsung Smartphones Max,103417,92146.7,11270.3,2024-04-27,Yes
P01199,SUP0011,Grocery,Rice,Daawat,Daawat Rice Premium,1367,1200.94,166.06,2022-07-29,Yes
P01200,SUP0051,Grocery,Beverages,Sprite,Sprite Beverages Plus,508,451.96,56.04,2018-09-20,Yes
P01201,SUP0002,Fashion,Men's Wear,US Polo,US Polo Men's Wear Premium,2005,869.75,1135.25,2024-04-26,Yes
P01202,SUP0041,Fashion,Footwear,Bata,Bata Footwear Max,10041,4422.02,5618.98,2020-03-23,Yes
P01203,SUP0032,Electronics,Televisions,LG,LG Televisions Elite,170852,150578.99,20273.01,2022-04-11,Yes
P01204,SUP0040,Fashion,Footwear,Skechers,Skechers Footwear Plus,14862,6736.07,8125.93,2019-12-15,Yes
P01205,SUP0058,Fashion,Women's Wear,W,W Women's Wear Premium,10092,5598.69,4493.31,2020-03-29,Yes
P01206,SUP0022,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Plus,14445,9040.76,5404.24,2026-07-24,Yes
P01207,SUP0010,Grocery,Beverages,7UP,7UP Beverages Pro,1875,1654.6,220.4,2021-01-14,Yes
P01208,SUP0048,Electronics,Laptops,Asus,Asus Laptops Plus,13430,11305.06,2124.94,2026-03-24,Yes
P01209,SUP0035,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,620,586.1,33.9,2020-07-09,Yes
P01210,SUP0049,Fashion,Women's Wear,H&M,H&M Women's Wear Premium,4808,2771.4,2036.6,2019-04-07,Yes
P01211,SUP0015,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Standard,1472,1325.45,146.55,2019-08-05,Yes
P01212,SUP0033,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,4976,2349.88,2626.12,2024-02-19,Yes
P01213,SUP0075,Fashion,Men's Wear,Levi's,Levi's Men's Wear Standard,7003,4607.16,2395.84,2019-03-24,Yes
P01214,SUP0073,Electronics,Smartphones,OnePlus,OnePlus Smartphones Max,169658,136761.34,32896.66,2020-09-09,Yes
P01215,SUP0069,Fashion,Women's Wear,W,W Women's Wear Elite,1751,991.47,759.53,2024-02-07,Yes
P01216,SUP0013,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,1538,1448.37,89.63,2024-03-19,Yes
P01217,SUP0006,Electronics,Televisions,Samsung,Samsung Televisions Pro,92664,81157.23,11506.77,2025-07-21,Yes
P01218,SUP0025,Electronics,Televisions,TCL,TCL Televisions Max,49089,40969.55,8119.45,2024-10-28,Yes
P01219,SUP0065,Grocery,Beverages,Fanta,Fanta Beverages Max,1983,1782.63,200.37,2022-02-07,Yes
P01220,SUP0042,Electronics,Televisions,LG,LG Televisions Premium,33760,28703.71,5056.29,2025-08-25,Yes
P01221,SUP0066,Fashion,Women's Wear,H&M,H&M Women's Wear Max,2570,1355.43,1214.57,2021-07-20,Yes
P01222,SUP0077,Electronics,Smartphones,Google,Google Smartphones Premium,49718,39901.69,9816.31,2026-05-22,Yes
P01223,SUP0025,Electronics,Smartphones,Apple,Apple Smartphones Elite,87726,70918.88,16807.12,2022-10-22,Yes
P01224,SUP0069,Fashion,Footwear,Skechers,Skechers Footwear Standard,14221,7968.54,6252.46,2019-09-24,No
P01225,SUP0060,Electronics,Laptops,Dell,Dell Laptops Standard,4348,3857.99,490.01,2022-09-14,Yes
P01226,SUP0018,Fashion,Men's Wear,US Polo,US Polo Men's Wear Premium,11132,5614.9,5517.1,2023-10-08,Yes
P01227,SUP0076,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,454,398.7,55.3,2020-08-09,Yes
P01228,SUP0017,Electronics,Laptops,HP,HP Laptops Elite,183326,155660.18,27665.82,2024-09-24,Yes
P01229,SUP0049,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,10042,6993.91,3048.09,2022-10-29,Yes
P01230,SUP0025,Electronics,Televisions,Samsung,Samsung Televisions Plus,72764,63008.32,9755.68,2025-12-26,Yes
P01231,SUP0034,Electronics,Laptops,Lenovo,Lenovo Laptops Max,195013,164191.15,30821.85,2024-07-26,Yes
P01232,SUP0058,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Plus,328,208.15,119.85,2025-03-09,Yes
P01233,SUP0065,Grocery,Rice,Fortune,Fortune Rice Plus,278,253.67,24.33,2020-09-14,Yes
P01234,SUP0028,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,352,321.38,30.62,2021-09-28,Yes
P01235,SUP0067,Fashion,Footwear,Nike,Nike Footwear Plus,3858,2431.11,1426.89,2020-12-22,Yes
P01236,SUP0077,Electronics,Laptops,HP,HP Laptops Plus,39485,33503.06,5981.94,2020-02-07,Yes
P01237,SUP0058,Fashion,Footwear,Nike,Nike Footwear Pro,14980,6068.83,8911.17,2026-06-20,Yes
P01238,SUP0079,Grocery,Beverages,Sprite,Sprite Beverages Elite,921,835.97,85.03,2026-03-16,Yes
P01239,SUP0009,Electronics,Smartphones,Apple,Apple Smartphones Pro,186122,157278.89,28843.11,2025-05-08,Yes
P01240,SUP0076,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Pro,306,288.89,17.11,2019-09-07,Yes
P01241,SUP0008,Electronics,Smartphones,Samsung,Samsung Smartphones Pro,103351,83818.79,19532.21,2019-05-21,Yes
P01242,SUP0062,Electronics,Smartphones,Apple,Apple Smartphones Elite,2328,2038.05,289.95,2024-10-20,Yes
P01243,SUP0036,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,155,138.65,16.35,2025-01-31,Yes
P01244,SUP0066,Fashion,Women's Wear,W,W Women's Wear Pro,13295,7754.52,5540.48,2026-05-04,Yes
P01245,SUP0065,Grocery,Beverages,Pepsi,Pepsi Beverages Plus,1618,1500.58,117.42,2023-01-22,Yes
P01246,SUP0075,Fashion,Men's Wear,Levi's,Levi's Men's Wear Standard,13420,9072.78,4347.22,2020-07-23,Yes
P01247,SUP0067,Fashion,Women's Wear,Biba,Biba Women's Wear Premium,414,203.29,210.71,2018-10-18,Yes
P01248,SUP0070,Grocery,Rice,Fortune,Fortune Rice Elite,1922,1666.41,255.59,2020-04-16,Yes
P01249,SUP0077,Electronics,Smartphones,Google,Google Smartphones Standard,101860,88267.17,13592.83,2022-07-24,Yes
P01250,SUP0048,Electronics,Smartphones,Apple,Apple Smartphones Elite,146567,127713.08,18853.92,2024-02-23,Yes
P01251,SUP0079,Grocery,Rice,Daawat,Daawat Rice Max,646,582.72,63.28,2025-01-11,Yes
P01252,SUP0016,Fashion,Women's Wear,Biba,Biba Women's Wear Plus,7024,4128.29,2895.71,2021-10-31,Yes
P01253,SUP0025,Electronics,Smartphones,Motorola,Motorola Smartphones Max,146093,123126.8,22966.2,2021-04-15,Yes
P01254,SUP0065,Grocery,Beverages,7UP,7UP Beverages Elite,774,720.73,53.27,2021-03-24,Yes
P01255,SUP0029,Electronics,Laptops,Dell,Dell Laptops Premium,129646,112906.89,16739.11,2022-06-21,Yes
P01256,SUP0029,Electronics,Laptops,Dell,Dell Laptops Premium,118489,102206.58,16282.42,2020-12-22,Yes
P01257,SUP0059,Fashion,Women's Wear,Biba,Biba Women's Wear Premium,3066,1304.57,1761.43,2023-08-11,Yes
P01258,SUP0059,Fashion,Men's Wear,Levi's,Levi's Men's Wear Max,14071,9763.37,4307.63,2023-09-06,Yes
P01259,SUP0008,Electronics,Smartphones,OnePlus,OnePlus Smartphones Elite,117588,105320.87,12267.13,2024-05-16,Yes
P01260,SUP0044,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Max,1412,1320.05,91.95,2021-01-25,Yes
P01261,SUP0017,Electronics,Laptops,Dell,Dell Laptops Premium,131302,109419.47,21882.53,2023-02-07,Yes
P01262,SUP0048,Electronics,Televisions,Sony,Sony Televisions Premium,47885,41155.56,6729.44,2019-07-22,Yes
P01263,SUP0043,Grocery,Beverages,7UP,7UP Beverages Premium,1873,1754.75,118.25,2020-05-28,Yes
P01264,SUP0064,Fashion,Footwear,Puma,Puma Footwear Elite,10368,6943.69,3424.31,2022-08-04,Yes
P01265,SUP0032,Electronics,Laptops,Dell,Dell Laptops Pro,1531,1363.58,167.42,2022-07-19,Yes
P01266,SUP0001,Electronics,Laptops,Lenovo,Lenovo Laptops Standard,79472,66525.49,12946.51,2023-02-13,Yes
P01267,SUP0075,Fashion,Women's Wear,Biba,Biba Women's Wear Max,12626,8590.31,4035.69,2018-08-30,Yes
P01268,SUP0038,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Plus,1655,1523.64,131.36,2022-02-27,Yes
P01269,SUP0013,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Elite,1292,1135.66,156.34,2021-03-21,Yes
P01270,SUP0002,Fashion,Women's Wear,H&M,H&M Women's Wear Pro,2965,1994.0,971.0,2022-05-31,Yes
P01271,SUP0022,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Standard,8514,4158.52,4355.48,2020-02-16,Yes
P01272,SUP0038,Grocery,Rice,Daawat,Daawat Rice Standard,233,214.22,18.78,2020-03-31,Yes
P01273,SUP0035,Grocery,Beverages,7UP,7UP Beverages Premium,904,852.9,51.1,2022-03-09,Yes
P01274,SUP0005,Fashion,Women's Wear,Zara,Zara Women's Wear Elite,9069,4569.51,4499.49,2020-03-29,Yes
P01275,SUP0004,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,67544,57994.68,9549.32,2026-04-22,Yes
P01276,SUP0011,Grocery,Rice,Daawat,Daawat Rice Plus,1980,1690.08,289.92,2021-01-27,Yes
P01277,SUP0067,Fashion,Footwear,Nike,Nike Footwear Plus,4823,2418.72,2404.28,2022-07-17,Yes
P01278,SUP0057,Fashion,Women's Wear,W,W Women's Wear Max,14095,9378.63,4716.37,2021-03-24,Yes
P01279,SUP0034,Electronics,Smartphones,Google,Google Smartphones Standard,187020,153891.02,33128.98,2021-09-16,Yes
P01280,SUP0047,Electronics,Televisions,Sony,Sony Televisions Max,153370,125494.65,27875.35,2019-03-20,Yes
P01281,SUP0035,Grocery,Beverages,Sprite,Sprite Beverages Standard,1091,990.27,100.73,2025-05-27,Yes
P01282,SUP0065,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Standard,648,567.53,80.47,2026-04-12,Yes
P01283,SUP0037,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,11852,7467.31,4384.69,2025-01-15,Yes
P01284,SUP0051,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,2000,1730.79,269.21,2023-12-31,Yes
P01285,SUP0013,Grocery,Beverages,Sprite,Sprite Beverages Elite,1175,1091.74,83.26,2024-09-05,Yes
P01286,SUP0064,Fashion,Footwear,Puma,Puma Footwear Max,4249,1983.58,2265.42,2025-10-10,Yes
P01287,SUP0075,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Plus,4889,2704.87,2184.13,2024-04-30,Yes
P01288,SUP0054,Fashion,Men's Wear,US Polo,US Polo Men's Wear Plus,13136,8027.74,5108.26,2023-10-10,Yes
P01289,SUP0065,Grocery,Rice,Fortune,Fortune Rice Elite,590,551.01,38.99,2021-01-07,Yes
P01290,SUP0023,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Plus,770,666.81,103.19,2024-09-11,Yes
P01291,SUP0018,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Pro,10656,5164.4,5491.6,2019-09-04,Yes
P01292,SUP0048,Electronics,Smartphones,Motorola,Motorola Smartphones Standard,156043,132568.76,23474.24,2019-07-01,Yes
P01293,SUP0015,Grocery,Rice,Fortune,Fortune Rice Max,1958,1701.79,256.21,2023-04-22,Yes
P01294,SUP0002,Fashion,Footwear,Bata,Bata Footwear Max,11989,6479.01,5509.99,2023-01-10,Yes
P01295,SUP0021,Fashion,Footwear,Bata,Bata Footwear Max,7116,3477.85,3638.15,2019-05-29,Yes
P01296,SUP0056,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Max,263,227.0,36.0,2020-05-22,No
P01297,SUP0065,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,518,483.74,34.26,2018-10-07,Yes
P01298,SUP0067,Fashion,Footwear,Nike,Nike Footwear Standard,8013,3588.52,4424.48,2022-01-29,Yes
P01299,SUP0080,Grocery,Beverages,7UP,7UP Beverages Max,644,592.88,51.12,2025-09-22,Yes
P01300,SUP0071,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Elite,8098,4938.45,3159.55,2022-10-06,Yes
P01301,SUP0057,Fashion,Women's Wear,Biba,Biba Women's Wear Premium,8627,4018.66,4608.34,2026-01-29,Yes
P01302,SUP0019,Grocery,Beverages,7UP,7UP Beverages Premium,348,301.83,46.17,2025-05-07,Yes
P01303,SUP0031,Grocery,Beverages,Fanta,Fanta Beverages Elite,1398,1323.51,74.49,2020-02-02,Yes
P01304,SUP0045,Fashion,Women's Wear,H&M,H&M Women's Wear Max,1398,738.38,659.62,2023-10-17,Yes
P01305,SUP0049,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Elite,7694,4228.66,3465.34,2020-11-15,Yes
P01306,SUP0066,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Standard,9489,5974.15,3514.85,2025-09-18,Yes
P01307,SUP0055,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Elite,8482,4785.89,3696.11,2019-11-18,Yes
P01308,SUP0039,Fashion,Men's Wear,Levi's,Levi's Men's Wear Plus,4792,2635.48,2156.52,2020-09-15,Yes
P01309,SUP0063,Grocery,Rice,Daawat,Daawat Rice Premium,401,375.68,25.32,2025-10-16,Yes
P01310,SUP0075,Fashion,Women's Wear,Biba,Biba Women's Wear Max,1824,1212.96,611.04,2018-12-07,Yes
P01311,SUP0080,Grocery,Rice,Fortune,Fortune Rice Premium,1838,1627.42,210.58,2026-01-21,Yes
P01312,SUP0067,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,2550,1623.09,926.91,2021-05-10,Yes
P01313,SUP0067,Fashion,Footwear,Adidas,Adidas Footwear Premium,10079,4486.45,5592.55,2021-07-16,Yes
P01314,SUP0046,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,1340,1200.12,139.88,2019-06-01,Yes
P01315,SUP0030,Electronics,Laptops,Acer,Acer Laptops Premium,137863,119416.72,18446.28,2025-02-04,Yes
P01316,SUP0025,Electronics,Smartphones,Samsung,Samsung Smartphones Premium,122057,99374.84,22682.16,2024-07-27,Yes
P01317,SUP0040,Fashion,Footwear,Bata,Bata Footwear Standard,5614,2849.93,2764.07,2024-04-30,Yes
P01318,SUP0068,Grocery,Beverages,Sprite,Sprite Beverages Plus,1422,1224.24,197.76,2019-11-11,Yes
P01319,SUP0064,Fashion,Women's Wear,Biba,Biba Women's Wear Premium,693,443.66,249.34,2022-02-26,Yes
P01320,SUP0019,Grocery,Rice,Fortune,Fortune Rice Plus,655,588.07,66.93,2020-01-16,Yes
P01321,SUP0053,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Standard,8669,3979.06,4689.94,2024-11-16,Yes
P01322,SUP0029,Electronics,Laptops,Acer,Acer Laptops Premium,152339,134939.35,17399.65,2025-04-02,Yes
P01323,SUP0071,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,5245,2867.3,2377.7,2025-05-22,Yes
P01324,SUP0024,Grocery,Beverages,7UP,7UP Beverages Max,1173,1030.76,142.24,2019-04-07,Yes
P01325,SUP0064,Fashion,Women's Wear,Biba,Biba Women's Wear Standard,10053,4243.55,5809.45,2019-08-08,Yes
P01326,SUP0020,Electronics,Televisions,Samsung,Samsung Televisions Pro,149206,130306.72,18899.28,2021-12-27,Yes
